RN,LATITUDE,LONGITUDE,ACCOUNT,REGION,COMPANY,SITE,REPORTING_YEAR,COUNTY,SIC,SIC_DESCRIPTION,CO_TPY,NOX_TPY,Pb_TPY,PM10_TPY,PM2_5_TPY,SO2_TPY,VOC_TPY
RN102536091,32.17586036,-94.8099834,RL0071Q,5,FIBERGLASS SPECIALTIES INC,FIBERGLASS SPECIALTIES HENDERSON,2016,RUSK,3089,"PLASTICS PRODUCTS, NEC",0,0,0,0.35,0.35,0,8.3
RN101514214,32.04748699,-94.57652895,RL0171L,5,TENASKA GATEWAY PARTNERS LTD,ELECTRIC POWER GENERATION,2016,RUSK,4911,ELECTRIC SERVICES,157.9066,452.3056,0,88.7542,80.7205,8.4,17.9107
RN103898771,32.35442113,-94.86865239,RLA002B,5,PERMIAN TANK & MANUFACTURING INC,KILGORE PLANT,2016,RUSK,3443,FABRICATED PLATE WORK (BOILER SHOPS),0.0362,0.0442,0,0.4051,0.4051,0.0003,9.8553
RN100825454,31.28372386,-93.98193601,SA0013O,10,GULF SOUTH PIPELINE COMPANY LP,MAGASCO COMPRESSOR STATION,2016,SABINE,1321,NATURAL GAS LIQUIDS,0,0,0,0.05,0.01,0,3.54
RN100825454,32.16368399,-94.87431119,SA0013O,10,GULF SOUTH PIPELINE COMPANY LP,MAGASCO COMPRESSOR STATION,2016,SABINE,1321,NATURAL GAS LIQUIDS,0,0,0,0.05,0.01,0,3.54
RN105295927,30.42390656,-95.01253209,SCA003C,10,EAST TEXAS ELECTRIC COOPERATIVE INC,SAN JACINTO COUNTY PEAKING FACILITY,2016,SAN JACINTO,4911,ELECTRIC SERVICES,40.6184,40.4079,0,18.4254,18.4254,0.8096,5.0793
RN102203445,27.8273673,-97.19428992,SD0004F,14,GULF MARINE FABRICATORS INC,SOUTH YARD,2016,SAN PATRICIO,3441,FABRICATED STRUCTURAL METAL,0.356,1.648,0,1.524,0.906,0.108,8.869
RN101513406,27.86909222,-97.17326978,SD0014C,14,GULF MARINE FABRICATORS INC,ARANSAS PASS SITE,2016,SAN PATRICIO,3441,FABRICATED STRUCTURAL METAL,0.532,5.715,0,6.035,2.36,0.164,10.6492
RN102318847,29.63255891,-98.17318571,SD0037N,14,CORPUS CHRISTI ALUMINA LLC,SHERWIN ALUMINA PLANT,2016,SAN PATRICIO,2819,INDUSTRIAL INORGANIC CHEMICALS,103.305,22.2119,0,79.5923,26.206,9.0894,28.566
RN100222744,27.82234054,-97.19638768,SD0047K,14,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,INGLESIDE MARINE TERMINAL,2016,SAN PATRICIO,4226,SPECIAL WAREHOUSING AND STORAGE,10.5849,10.8942,0,0.1146,0.0852,0.0028,44.3023
RN101225746,27.82542352,-97.20537008,SD0090J,14,OXY MIDSTREAM OPERATING COMPANY LLC,OXY INGLESIDE ENERGY CENTER,2016,SAN PATRICIO,9711,NATIONAL SECURITY,7.6943,2.9107,0,0.1043,0.1043,0.1726,22.1389
RN102547957,27.90443358,-97.25779523,SD0161L,14,GREGORY POWER PARTNERS LP,GREGORY POWER FACILITY,2016,SAN PATRICIO,4931,ELECTRIC AND OTHER SERVICES COMBINED,35.3354,385.3293,0,96.7666,94.7421,6.7478,3.6551
RN102905064,27.85079727,-97.22092484,SD0184W,14,KIEWIT OFFSHORE SERVICES LTD,FABRICATION YARD,2016,SAN PATRICIO,3731,SHIP BUILDING AND REPAIRING,11.21,1.84,0,0.8669,0.1344,0.03,67.7518
RN106224447,27.91443351,-97.29307899,SDA010J,14,TPCO AMERICA CORPORATION,TPCO TEXAS MILL,2016,SAN PATRICIO,3312,BLAST FURNACES AND STEEL MILLS,1.429,1.704,0,0.129,0.129,0.0735,0.093
RN106597875,27.902022,-97.307063,SDA012L,14,VOESTALPINE TEXAS LLC,LA QUINTA PLANT,2016,SAN PATRICIO,3312,BLAST FURNACES AND STEEL MILLS,1821.9845,81.0706,0,23.9002,13.9519,1.7052,3.9
RN100226455,32.74959907,-100.956677,SG0006O,3,KINDER MORGAN PRODUCTION CO LLC,SACROC CO2 FACILITY,2016,SCURRY,1311,CRUDE PETROLEUM & NATURAL GAS,150.2627,118.9659,0,70.7173,68.2983,18.5027,46.7976
RN102170966,32.75718889,-100.9614825,SG0029C,3,KINDER MORGAN PRODUCTION CO LLC,SNYDER GAS PLANT,2016,SCURRY,1321,NATURAL GAS LIQUIDS,112.9993,118.6208,0,12.487,12.487,0.3662,23.8215
RN100215128,32.52948949,-100.8306107,SG0033L,3,SUNOCO PIPELINE LP,COLORADO CITY STATION,2016,SCURRY,4612,CRUDE PETROLEUM PIPE LINES,0,0,0,0,0,0,139.8544
RN102290087,32.73318178,-100.8426304,SG0042K,3,CITY OF SNYDER,CITY OF SNYDER LANDFILL,2016,SCURRY,4953,REFUSE SYSTEMS,0,0,0,1.69,0.07,0,1.75
RN100217074,31.9374533,-94.00739633,SI0034K,10,TEXAS EASTERN TRANSMISSION LP,JOAQUIN COMPRESSOR STATION,2016,SHELBY,4922,NATURAL GAS TRANSMISSION,4.3485,18.84,0,1.0266,1.0266,0.0127,7.6657
RN102533171,32.3731693,-95.18860265,SK0007T,5,GREENWOOD LANDFILL TX LP,GREENWOOD FARMS LANDFILL,2016,SMITH,4953,REFUSE SYSTEMS,0.511,0.112,0,5.268,1.688,0.042,9.9147
RN101162774,32.28928191,-95.25450032,SK0016S,5,TRANE US INC,TRANE RESIDENTIAL SOLUTIONS,2016,SMITH,3585,REFRIGERATION & HEATING EQUIPMENT,6.0711,6.8945,0,0.5493,0.5493,0.0432,27.4031
RN100222512,32.35538001,-95.27841429,SK0022A,5,DELEK REFINING LTD,DELEK TYLER REFINERY,2016,SMITH,2911,PETROLEUM REFINING,244.3247,586.4545,0.002,48.8927,21.1611,359.7278,260.9055
RN102679867,32.43539636,-95.36757078,SK0041T,5,TYLER PIPE COMPANY,MCWANE,2016,SMITH,3321,GRAY & DUCTILE IRON FOUNDRIES,40.0495,23.994,0.2505,174.4015,44.6813,17.6252,36.9608
RN100218361,32.37497544,-95.27783638,SK0043P,5,HOOD FLEXIBLE PACKAGING CORPORATION,HOOD PACKAGING,2016,SMITH,2673,"BAGS, PLASTICS, LAMINATED COAT",0.7717,0.9186,0,0.0698,0.0698,0.0055,83.128
RN102154135,32.28015198,-95.36113951,SK0115P,5,ASHCRAFT & SOUTHERN MARBLE CO INC,ASHCRAFT & SOUTHERN MARBLE,2016,SMITH,3299,NONMETALLIC MINERAL PRODUCTS,0,0,0,0.1539,0,0,1.962
RN102386810,32.37275931,-95.26811795,SK0146E,5,EASTMAN CHEMICAL COMPANY,TYLER TERMINAL,2016,SMITH,4789,"TRANSPORTATION SERVICES, NEC",5.7248,2.9544,0,0.053,0.053,0.0251,26.286
RN100218221,32.35061048,-95.313753,SK0346R,5,FLOWERS BAKING COMPANY OF TYLER LLC,FLOWERS BAKING CO OF TYLER,2016,SMITH,2051,"BREAD, CAKE AND RELATED PRODUCTS",1.6728,1.9923,0,1.0602,0,0.012,98.035
RN102605409,31.96817139,-101.2370218,SO0025T,8,TARGA MIDSTREAM SERVICES LLC,STERLING GAS PLANT,2016,STERLING,1321,NATURAL GAS LIQUIDS,83.489,147.988,0,6.863,6.863,0.252,87.852
RN100218007,32.65556361,-97.32095133,TA0009B,4,ALCON LABORATORIES INC,PHARMACEUTICAL,2016,TARRANT,2834,PHARMACEUTICAL PREPARATIONS,6.3467,17.6559,0,3.1477,3.1464,0.9534,5.1219
RN100214949,32.92694864,-97.10559068,TA0021L,4,NUSTAR LOGISTICS LP,GRAPEVINE PRODUCTS TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,1.0157,0.1136,0,0,0,0,5.9797
RN100225739,32.810859,-97.09981468,TA0034C,4,EXPLORER PIPELINE CO,ARLINGTON STATION,2016,TARRANT,4613,REFINED PETROLEUM PIPELINES,0,0,0,0,0,0,13.9171
RN101340818,32.79605408,-97.24718472,TA0038R,4,ASSOCIATED FIBERGLASS ENTERPRISES,ASSOCIATED FIBERGLASS ENTERPRISES,2016,TARRANT,3089,"PLASTICS PRODUCTS, NEC",0,0,0,1.0372,1.0372,0,13.7387
RN102216819,32.77576027,-97.06148,TA0051C,4,BELL HELICOPTER TEXTRON INC,PLANT 5A,2016,TARRANT,3721,AIRCRAFT,5.0772,3.7016,0,0.4604,0.4604,0.0295,35.0141
RN100222488,32.80678257,-97.15604745,TA0054T,4,BELL HELICOPTER TEXTRON INC,PLANT 1,2016,TARRANT,3721,AIRCRAFT,9.7972,11.2425,0,0.8706,0.8706,0.0931,46.4535
RN101224038,32.76866058,-97.42071867,TA0079D,4,US DEPARTMENT OF THE  NAVY,NAVAL AIR STATION,2016,TARRANT,9711,NATIONAL SECURITY,7.3815,16.5546,0,1.0205,0.8755,1.1822,21.8665
RN101649317,32.91936133,-97.11913784,TA0102K,4,MAGELLAN PIPELINE TERMINALS LP,MAGELLAN SOUTHLAKE TERMINAL,2016,TARRANT,4613,REFINED PETROLEUM PIPELINES,4.8456,2.4272,0,0,0,0.004,36.5301
RN100221779,32.81750125,-97.3479876,TA0142V,4,US VENTURE INC,US OIL FORT WORTH TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,1.9197,0.3528,0,0,0,0.1478,12.453
RN100212356,32.76554291,-97.44592201,TA0156K,4,LOCKHEED MARTIN CORPORATION,US AIR FORCE PLANT 4,2016,TARRANT,3721,AIRCRAFT,4.7958,10.5157,0,10.5347,10.5059,1.9104,56.3693
RN102505963,32.73536151,-97.0686932,TA0157I,4,GENERAL MOTORS CORP,ARLINGTON ASSEMBLY PLANT,2016,TARRANT,3711,MOTOR VEHICLES AND CAR BODIES,31.2463,49.683,0,5.306,3.5803,0.1863,425.1121
RN100219344,32.82612317,-97.34430567,TA0172M,4,FORT DEARBORN COMPANY,FORT DEARBORN FORT WORTH,2016,TARRANT,2752,COMMERCIAL PRINTING LITHOGRAPH,0.1943,0.2314,0,0.0176,0.0176,0.0014,41.4609
RN102096377,32.78852175,-97.32749546,TA0175G,4,CHEVRON USA  INC,FORT WORTH TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,3.8287,1.5449,0,0.0606,0.0606,0.0048,10.6704
RN102649399,32.64157881,-97.32102933,TA0235N,4,MILLERCOORS USA LLC,FORT WORTH BREWERY,2016,TARRANT,2082,MALT BEVERAGES,15.7794,10.3198,0,2.4393,2.4286,0.1921,103.9894
RN100225440,32.648976,-97.31304464,TA0236L,4,BALL METAL BEVERAGE CONTAINER CORP,BALL METAL BEVERAGE,2016,TARRANT,3411,METAL CANS,4.0685,4.8433,0,0.3853,0.3853,0.0292,47.7943
RN100699834,32.77824334,-97.34148576,TA0273F,4,AKZO NOBEL SURFACE CHEMISTRY LLC,MORWET DETERGENT PLANT,2016,TARRANT,2899,"CHEMICAL PREPARATIONS, NEC",8.368,4.725,0,10.581,10.581,0.087,12.6508
RN100236041,32.81091246,-97.09195309,TA0274D,4,DIRECT FUELS LLC,DIRECT FUELS EULESS TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,3.8237,3.5219,0,0.211,0.2108,0.921,28.8647
RN100211291,32.715252,-97.04373265,TA0282E,4,PRINTPACK INC,PRINTPACK,2016,TARRANT,2671,PAPER COATED & LAMINATED PKG.,4,5.42,0.06,0.37,0.37,0.017,19.5617
RN102418563,32.93510249,-97.42151335,TA0285V,4,TRINITYRAIL MAINTENANCE SERVICES INC,RAILCAR REPAIR DIV PLANT #25,2016,TARRANT,4789,"TRANSPORTATION SERVICES, NEC",4.256,3.9513,0,0.2958,0.295,0.0248,18.1248
RN100757509,32.76302977,-97.39982883,TA0328F,4,PARKER-HANNIFIN CORPORATION,STRATOFLEX DIVISION,2016,TARRANT,3492,FLUID POWER VALVES & HOSE FITTINGS,1.38,1.64,0,0.09,0.03,0.01,9.8052
RN100216548,32.80185861,-97.30841731,TA0345F,4,MOTIVA ENTERPRISES LLC,FORT WORTH TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,1.1763,0.4705,0,0.1418,0.1418,0,28.5484
RN102336906,32.73072268,-97.2187658,TA0353G,4,HANDLEY POWER LLC,HANDLEY STEAM ELECTRIC STATION,2016,TARRANT,4911,ELECTRIC SERVICES,46.8024,78.6669,0.0014,25.6722,25.6704,2.0819,19.1597
RN100688738,32.80773247,-97.31106,TA0375T,4,THOMAS STEEL DRUMS INC,THOMAS STEEL DRUMS,2016,TARRANT,7699,"REPAIR SERVICES, NEC",0.3005,0.7063,0,0.2871,0.2871,0.0045,10.0032
RN100225804,32.8837589,-97.37188113,TA0499A,4,TRINITY RAIL GROUP LLC,TRINITY RAILCAR PLANT 192,2016,TARRANT,3743,RAILROAD EQUIPMENT,1.2182,0.8115,0,0.1126,0.1067,0.006,82.6668
RN102560067,32.95590707,-97.04728077,TA0508B,4,NUSTAR LOGISTICS LP,SOUTHLAKE TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,8.6078,5.1647,0,0,0,0,27.5114
RN100942259,32.7719872,-97.14433377,TA0512K,4,CITY OF FORT WORTH,FORT WORTH VILLAGE CREEK WASTEWATER,2016,TARRANT,4952,SEWERAGE SYSTEMS,30.0744,33.386,0,3.3364,3.2486,0.0221,3.4994
RN100225226,32.7951645,-97.32018078,TA0539N,4,TRINITY INDUSTRIES FORT WORTH,TRINITY INDUSTRIES PLANT 26,2016,TARRANT,3743,RAILROAD EQUIPMENT,0,0,0,0,0,0,0
RN100766237,32.69223449,-97.36082019,TA0645N,4,FIXTURE EXCHANGE CORP,FIXTURE EXCHANGE CORP,2016,TARRANT,2434,WOOD KITCHEN CABINETS,0,0,0,0.019,0.019,0,1.255
RN102308004,32.93417851,-97.23303,TA0809H,4,FOAM FABRICATORS INC,POLYSTYRENE MOLDING,2016,TARRANT,3089,"PLASTICS PRODUCTS, NEC",1.33,1.58,0,0.12,0.12,0.01,8.37
RN102336039,32.80773086,-97.1037676,TA0964R,4,CITY OF ARLINGTON,CITY OF ARLINGTON LANDFILL,2016,TARRANT,4953,REFUSE SYSTEMS,21.5417,3.9696,0,41.6834,18.1134,0.9161,25.1094
RN101449080,32.90044194,-97.34884878,TA1037M,4,BUREAU OF ENGRAVING AND PRINTING,BEP WESTERN FACILITY,2016,TARRANT,2754,"COMMERCIAL PRINTING, GRAVURE",4.746,5.9843,0,2.6353,2.6353,0.0307,21.678
RN102496684,32.81655954,-97.0952625,TA1222P,4,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,FORT WORTH TERMINAL,2016,TARRANT,5171,PETROLEUM BULK STATIONS & TERMINALS,6.7365,3.4038,0,0.7888,0.0036,0.0003,52.9238
RN100763200,32.74182866,-97.32761836,TA1234I,4,COCKRELL PRINTING CO INC,COCKRELL PRINTING,2016,TARRANT,2759,"COMMERCIAL PRINTING, NEC",0,0,0,0,0,0,12.5092
RN100734979,32.93334555,-97.31856078,TA2152E,4,BRANDFX LLC,BRAND FX BODY,2016,TARRANT,3713,TRUCK AND BUS BODIES,0,0,0,0.08,0.02,0,16.2031
RN102335601,32.65296127,-97.23992526,TA2428J,4,CITY OF FORT WORTH,CITY OF FORT WORTH SE LANDFILL,2016,TARRANT,4953,REFUSE SYSTEMS,103.18,22.63,0,28.08,16.27,9.47,2.569
RN102320124,32.67377793,-97.32089584,TA2553F,4,TARRANT INTERIORS INC,TARRANT INTERIORS,2016,TARRANT,2541,WOOD PARTITIONS AND FIXTURES,0.2069,0.2463,0,0.3398,0.3398,0,2.5364
RN100221829,32.72919753,-97.04313289,TA2554D,4,SEALED AIR CORPORATION,SEALED AIR,2016,TARRANT,3086,"PLASTICS, FOAM PRODUCTS",1.201,1.432,0,0.108,0.108,0.0086,17.438
RN101960615,32.82794691,-97.03435916,TA2694J,4,GE ENGINE SERVICES-DALLAS LP,CARTER FIELD FACILITY,2016,TARRANT,3724,AIRCRAFT ENGINES & ENGINE PARTS,2.8815,9.2894,0,0.1163,0.1163,0.815,4.997
RN101991925,32.72095968,-97.51694502,TA3161T,4,WASTE MANAGEMENT OF NORTH TEXAS,WESTSIDE LANDFILL RECYLING & TRANSFER STATION,2016,TARRANT,4953,REFUSE SYSTEMS,170.96,31.28,0,9.578,9.438,2.925,14.2281
RN100792126,32.55574148,-97.14150139,TA3741S,4,QUALITY FIBERGLASS INC,QUALITY FIBERGLASS,2016,TARRANT,3084,"PLASTICS, PIPE",0,0,0,0.0132,0,0,4.8235
RN100217264,32.79626608,-97.22832152,TA3815O,4,ROYAL BATHS MANUFACTURING COMPANY,ROYAL BATHS MFG BURNS ST FACILITY,2016,TARRANT,3089,"PLASTICS PRODUCTS, NEC",0,0,0,0,0,0,6.8979
RN100747435,32.74623,-97.04595367,TA4073K,4,LSC COMMUNICAITONS US LLC,LSC COMMUNICATIONS US,2016,TARRANT,2752,COMMERCIAL PRINTING LITHOGRAPH,2.589,3.082,0,0.234,0.234,0.018,23.808
RN103214136,32.75342919,-97.0459132,TAA001A,4,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA ARLINGTON,2016,TARRANT,2051,"BREAD, CAKE AND RELATED PRODUCTS",0.9594,1.1422,0,0.205,0.205,0.007,20.046
RN100809847,32.72454725,-97.48829316,TAA004D,4,MARCO DISPLAY SPECIALISTS GP LC,MARCO PLANT,2016,TARRANT,2449,"WOOD CONTAINERS, NEC",0,0,0,0.024,0,0,55.7071
RN102939626,32.91715454,-97.40195719,TAA008H,4,ENLINK NORTH TEXAS GATHERING LP,JARVIS COMPRESSOR STATION & TREATING PLANT,2016,TARRANT,1311,CRUDE PETROLEUM & NATURAL GAS,20.11,51.32,0,5.44,5.44,0.395,37.5051
RN105225924,32.78517335,-97.32246791,TAA018R,4,TEXAS MIDSTREAM GAS SERVICES LLC,MERCADO COMPRESSOR STATION,2016,TARRANT,1311,CRUDE PETROLEUM & NATURAL GAS,2.2653,9.5997,0,0.6796,0.6796,0.0469,4.0695
RN103000196,32.77224175,-97.05433832,TAA045S,4,BIMBO BAKERIES USA INC,TIA ROSA GRAND PRAIRIE,2016,TARRANT,2051,"BREAD, CAKE AND RELATED PRODUCTS",1.2777,1.521,0,0.3496,0.1156,0.0092,12.4236
RN105665806,32.61404746,-97.33270122,TAA053A,4,TEXAS MIDSTREAM GAS SERVICES LLC,SYCAMORE COMPRESION FACILITY,2016,TARRANT,1311,CRUDE PETROLEUM & NATURAL GAS,15.2699,27.1112,0,2.3923,2.3923,0.171,7.0489
RN101556355,32.93050748,-97.10471358,TAA054B,4,RACKSPACE US INC,RACKSPACE HOSTING,2016,TARRANT,7374,DATA PROCESSING AND DATA PREPARATION SERVICES,0.7121,6.209,0,0.407,0.407,0.1039,0.1774
RN103209458,32.75714955,-97.44707504,TAA057E,4,SPM FLOW CONTROL INC,SPM FLOW CONTROL,2016,TARRANT,3366,COPPER FOUNDRIES,0.2049,0.4251,0,0.0421,0.0421,0.0172,2.8428
RN100602507,32.55423221,-97.14726578,TAA062J,4,PARKER-HANNIFIN CORPORATION,MANSFIELD HOSE PRODUCTS,2016,TARRANT,3052,RUBBER & PLASTICS HOSE AND BELTING,0,0,0,0,0,0,39.1392
RN106200579,32.71797924,-97.45245689,TAA066N,4,TEP BARNETT USA LLC,HOME RUN PAD,2016,TARRANT,1311,CRUDE PETROLEUM & NATURAL GAS,0,0,0,0,0,0,7.9051
RN104220991,32.62746656,-97.31876402,TAA068P,4,NATIONAL OILWELL VARCO LP,HYDRA RIG NATIONAL OILWELL VARCO FORT WORTH,2016,TARRANT,3533,OIL AND GAS FIELD MACHINERY,4.8866,8.628,0,5.1269,5.1269,0.0902,10.0731
RN107161960,32.75910211,-97.05280837,TAA071S,4,STARRFOAM MANUFACTURING INC,STARRFOAM MANUFACTURING,2016,TARRANT,3086,"PLASTICS, FOAM PRODUCTS",0.32,0.381,0,0.029,0.029,0.0023,21.381
RN100213438,32.43071649,-99.6474943,TB0010F,3,BRIDGESTONE BANDAG LLC,ABILENE PLANT,2016,TAYLOR,3011,TIRES AND INNER TUBES,2.13,2.13,0,0.601,0.19,0.02,154.3512
RN104316500,32.42890313,-99.68140331,TBA002B,3,TIGE BOATS INC,ABILENE PLANT,2016,TAYLOR,3732,BOAT BUILDING AND REPAIRING,0,0,0,0.4216,0.3871,0,34.8137
RN102054392,32.38029576,-99.83847352,TBA006F,3,PETROSMITH EQUIPMENT LP,PETROSMITH EQUIPMENT ABILENE FACILITY,2016,TAYLOR,3443,FABRICATED PLATE WORK (BOILER SHOPS),0,0,0,0.007,0.007,0,30.0659
RN100215904,33.17396874,-102.2754907,TD0063I,2,NORTHERN NATURAL GAS CO,BROWNFIELD COMPRESSOR,2016,TERRY,4922,NATURAL GAS TRANSMISSION,4.135,13.9729,0,0.2836,0.2836,0.1444,0.1127
RN100213370,33.05290635,-94.8496262,TF0012D,5,SOUTHWESTERN ELECTRIC POWER COMPANY,WELSH POWER PLANT,2016,TITUS,4911,ELECTRIC SERVICES,9915.37,4799.8007,0.0356,65.4029,25.86,11047.001,23.48
RN102289576,31.49979733,-100.389015,TG0138P,8,CITY OF SAN ANGELO,SAN ANGELO LANDFILL,2016,TOM GREEN,4953,REFUSE SYSTEMS,5.71,1.05,0,4.72,2.73,0.5,8.11
RN102602307,31.54374478,-100.4957071,TG0253O,8,NATIONAL OILWELL VARCO LP,NATIONAL OILWELL VARCO,2016,TOM GREEN,3443,FABRICATED PLATE WORK (BOILER SHOPS),0,0,0,0,0,0,0
RN100219872,30.30587629,-97.61850684,TH0004D,11,CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,DECKER CREEK POWER PLANT,2016,TRAVIS,4911,ELECTRIC SERVICES,193.7548,335.096,0.0014,7.467,7.4656,2.4666,27.8336
RN100214337,30.45413094,-97.72086307,TH0010I,11,AUSTIN WHITE LIME COMPANY,MCNEIL PLANT & QUARRY,2016,TRAVIS,3274,LIME,66.118,420.369,0,50.724,17.0714,0.85,4.8146
RN105074561,30.24813533,-97.68206765,TH0015V,11,OLDCASTLE MATERIALS TEXAS INC,AUSTIN HOT MIX,2016,TRAVIS,2951,PAVING MIXTURES AND BLOCKS,27.191,5.242,0,4.869,0.5855,0.685,15.7946
RN100843747,30.27043792,-97.66926205,TH0065G,11,NXP USA INC,ED BLUESTEIN SITE,2016,TRAVIS,3674,SEMICONDUCTORS AND RELATED DEVICES,8.7457,13.3511,0,24.7543,0.6643,0.431,28.3913
RN102533510,30.28720258,-97.73587569,TH0104V,11,UNIVERSITY OF TEXAS AT AUSTIN,HAL C WEAVER POWER PLANT,2016,TRAVIS,4911,ELECTRIC SERVICES,81.0954,392.1128,0.001,23.5148,13.1518,0.3598,12.6344
RN100723741,30.21422941,-97.72481054,TH0142N,11,SPANSION LLC,SPANSION AUSTIN FACILITY,2016,TRAVIS,3674,SEMICONDUCTORS AND RELATED DEVICES,12.7944,8.072,0,3.4572,1.1664,0.3846,7.8431
RN102752763,30.23787067,-97.86370668,TH0172E,11,NXP USA INC,INTEGRATED CIRCUIT MFG OAK HILL FAB,2016,TRAVIS,3674,SEMICONDUCTORS AND RELATED DEVICES,7.5813,9.4197,0,3.8445,0.7418,0.0337,11.3776
RN101957769,30.26538373,-97.74375287,TH0191A,11,AUSTIN AMERICAN STATESMAN,AUSTIN AMERICAN STATESMAN,2016,TRAVIS,2711,NEWSPAPERS,0.1864,0.2219,0,0.0169,0.0169,0,0.0122
RN100542752,30.33416053,-97.62184544,TH0232L,11,BFI WASTE SYSTEMS OF NORTH AMERICA INC,BFI SUNSET FARMS LANDFILL,2016,TRAVIS,4953,REFUSE SYSTEMS,85.92,25.78,0,7.16,7.16,6.6,10.89
RN100218692,30.39604129,-97.84473139,TH0243G,11,3M COMPANY,3M AUSTIN CENTER,2016,TRAVIS,8731,COMMERCIAL PHYSICAL AND BIOLOGICAL RESEARCH,0.643,29.767,0,3.1335,2.9377,0.143,2.6206
RN101059673,30.32458391,-97.6289247,TH0310Q,11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,AUSTIN TERMINAL,2016,TRAVIS,5171,PETROLEUM BULK STATIONS & TERMINALS,7.0974,2.8467,0,0.0739,0.0001,0,47.2464
RN100215938,30.33395137,-97.62197909,TH0502F,11,WASTE MANAGEMENT OF TEXAS INC,AUSTIN COMMUNITY LANDFILL,2016,TRAVIS,4953,REFUSE SYSTEMS,256.87,43.36,0,57.5,41.01,46.67,9.8711
RN101992246,30.33416053,-97.62184544,TH0522W,11,SUNSET FARMS ENERGY LLC,SUNSET FARMS ENERGY,2016,TRAVIS,4911,ELECTRIC SERVICES,40.22,9.2,0,2.72,2.72,1.12,0.15
RN100518026,30.37322604,-97.63355637,TH0602A,11,SAMSUNG AUSTIN SEMICONDUCTOR LLC,AUSTIN FABRICATION FACILITY,2016,TRAVIS,3674,SEMICONDUCTORS AND RELATED DEVICES,123.9223,125.6908,0,3.0606,3.059,0.6251,119.6906
RN100215052,30.21178823,-97.61238692,TH0760E,11,CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,SAND HILL ENERGY CENTER,2016,TRAVIS,4911,ELECTRIC SERVICES,149.7633,91.8857,0,25.3694,22.3546,4.016,8.1147
RN102016698,30.09864941,-97.75250832,TH0787H,11,TEXAS DISPOSAL SYSTEMS LANDFILL INC,TEXAS DISPOSAL SYSTEMS LANDFILL,2016,TRAVIS,4953,REFUSE SYSTEMS,36.6051,22.4994,0,8.6536,8.6536,0.5606,82.7252
RN106205032,30.74229472,-94.43123343,TJA004D,10,GERMAN PELLETS TEXAS LLC,WOODVILLE MILL,2016,TYLER,2499,"WOOD PRODUCTS, NEC",39.9932,41.5286,0,9.2248,8.4232,1.9085,247.0596
RN100213842,32.74658689,-94.93985367,UA0012S,5,ROBROY INDUSTRIES-TEXAS LLC,TX CONDUIT DIVISION,2016,UPSHUR,3699,ELECTRICAL EQUIPMENT & SUPPLY,3.216,3.838,0.0001,0.7212,0.5604,0.0244,31.9556
RN100214980,28.78795077,-97.00743886,VC0003D,14,VICTORIA WLE LP,VICTORIA POWER PLANT,2016,VICTORIA,4911,ELECTRIC SERVICES,110.7755,46.6,0,18.0217,14.189,1.5242,12.2127
RN102663671,28.6882824,-96.9418015,VC0008Q,14,INVISTA S A R L,VICTORIA SITE,2016,VICTORIA,2869,"INDUSTRIAL ORGANIC CHEMICALS, NEC",1623.2604,1444.6785,0.0031,57.0087,44.1731,31.9023,316.7786
RN100214535,28.76795528,-97.0839116,VC0023U,14,SAFETY RAILWAY SERVICE LP,ALOE FIELD,2016,VICTORIA,4789,"TRANSPORTATION SERVICES, NEC",0,0,0,0.0103,0.0103,0,17.3128
RN100222652,28.8971266,-97.13486781,VC0026O,14,SOUTH TEXAS ELECTRIC COOPERATIVE INC,SOUTH TEXAS ELECTRIC COOP,2016,VICTORIA,4911,ELECTRIC SERVICES,8.3668,22.8646,0,5.764,4.1,0.4759,2.5753
RN100221332,28.69809861,-96.94542307,VC0037J,14,TENNESSEE GAS PIPELINE COMPANY LLC,COMPRESSOR STATION 9 VICTORIA,2016,VICTORIA,4922,NATURAL GAS TRANSMISSION,37.8788,179.1956,0,12.6263,12.6263,0.1195,31.5827
RN100219443,28.773558,-97.09425135,VC0060O,14,DIAMOND FIBERGLASS FABRICATORS INC,DIAMOND FIBERGLASS FABRICATORS,2016,VICTORIA,3089,"PLASTICS PRODUCTS, NEC",0,0,0,0.0258,0.0258,0,23.3496
